Student Name,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Avg Tamil,Avg English,Avg Maths,Avg Science,Avg Social,Max Avg,Max Sub,Outcome
Student 4639,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,80,85,80,88,81,82.9,83.5,83.6,83.6,84.4,84.4,Social,Commerce
Student 4640,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,87,87,83,97,87,84.1,82.8,82.7,97.1,85.0,97.1,Science,Medical
Student 4641,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,87,84,82,85,81,84.9,83.5,83.6,83.7,84.8,84.9,Tamil,BA
Student 4642,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83,84,93,83,82,83.3,83.7,91.2,84.6,84.1,91.2,Maths,Engineering
Student 4643,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,88,85,86,81,80,84.2,84.0,83.8,82.9,83.0,84.2,Tamil,BA
Student 4644,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,87,85,84,83,88,81.7,84.1,84.4,83.6,85.9,85.9,Social,Commerce
Student 4645,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,81,85,80,81,86,84.5,85.4,83.9,84.7,84.8,85.4,English,Arts
Student 4646,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,81,87,80,81,88,84.9,85.4,83.2,83.7,84.1,85.4,English,Arts
Student 4647,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,84,85,81,80,83,83.8,85.5,82.5,84.3,83.9,85.5,English,Arts
Student 4648,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,85,85,87,86,84,84.1,84.7,85.2,83.0,83.7,85.2,Maths,Engineering
Student 4649,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,87,87,82,80,85,84.1,82.6,84.5,83.3,84.0,84.5,Maths,Engineering
Student 4650,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,85,85,88,97,82,84.6,84.8,85.2,96.4,85.4,96.4,Science,Medical
Student 4651,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,88,86,87,80,87,83.8,84.2,85.1,83.5,83.9,85.1,Maths,Engineering
Student 4652,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,80,85,87,80,84,83.2,84.5,85.2,83.6,84.1,85.2,Maths,Engineering
Student 4653,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,81,87,91,85,81,84.3,85.2,92.1,84.2,83.6,92.1,Maths,Engineering
Student 4654,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,85,85,84,85,80,84.5,84.6,84.3,85.1,82.7,85.1,Science,Medical
Student 4655,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,80,85,82,82,85,83.8,83.5,84.4,83.4,85.2,85.2,Social,Commerce
Student 4656,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,82,80,86,82,81,84.1,84.5,83.1,84.2,82.9,84.5,English,Arts
Student 4657,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83,82,85,87,82,83.6,84.7,83.2,84.9,82.9,84.9,Science,Medical
Student 4658,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85,82,88,86,87,85.2,83.8,85.2,84.5,84.3,85.2,Tamil,BA
Student 4659,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,81,85,81,86,87,84.3,84.0,83.5,82.0,85.0,85.0,Social,Commerce
Student 4660,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,88,88,86,96,82,84.6,85.4,82.7,96.8,83.6,96.8,Science,Medical
Student 4661,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,84,80,81,86,88,83.8,83.5,82.9,85.4,84.3,85.4,Science,Medical
Student 4662,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,83,85,80,82,84,84.0,84.1,83.7,85.3,83.4,85.3,Science,Medical
Student 4663,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,86,86,87,88,85,84.8,82.9,83.6,84.5,82.4,84.8,Tamil,BA
Student 4664,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,86,81,92,81,80,84.1,85.2,91.9,83.5,82.2,91.9,Maths,Engineering
Student 4665,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,83,82,85,80,85,84.9,82.7,83.8,83.7,85.2,85.2,Social,Commerce
Student 4666,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84,83,81,81,87,84.2,85.3,84.3,83.4,84.2,85.3,English,Arts
Student 4667,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,80,88,87,87,86,82.6,83.1,85.4,85.1,85.5,85.5,Social,Commerce
Student 4668,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82,83,86,88,81,82.9,84.4,84.9,83.4,84.9,84.9,Maths,Engineering
Student 4669,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,88,81,88,87,84,83.8,84.7,85.2,83.3,84.0,85.2,Maths,Engineering
Student 4670,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,82,85,83,99,80,83.4,85.1,82.9,97.1,83.8,97.1,Science,Medical
Student 4671,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,81,85,84,81,87,83.2,82.9,84.7,83.7,84.7,84.7,Maths,Engineering
Student 4672,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83,85,80,85,82,83.6,84.6,84.9,85.4,83.5,85.4,Science,Medical
Student 4673,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,81,83,87,85,84,83.7,83.9,83.8,84.7,84.6,84.7,Science,Medical
Student 4674,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,85,84,88,80,87,84.0,83.8,83.1,83.8,85.0,85.0,Social,Commerce
Student 4675,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83,80,91,82,81,83.3,83.7,92.0,83.5,83.1,92.0,Maths,Engineering
Student 4676,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,88,81,87,88,84,82.7,83.9,83.5,84.8,84.7,84.8,Science,Medical
Student 4677,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84,82,83,84,80,84.1,82.7,83.9,84.6,84.0,84.6,Science,Medical
Student 4678,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,81,87,88,85,84,83.6,85.1,85.3,83.0,84.5,85.3,Maths,Engineering
Student 4679,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,85,86,81,81,88,83.3,84.2,83.3,83.4,83.8,84.2,English,Arts
Student 4680,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,86,84,85,96,85,85.3,83.9,84.3,96.2,85.0,96.2,Science,Medical
Student 4681,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,83,87,85,84,80,84.5,83.4,84.9,82.2,83.8,84.9,Maths,Engineering
Student 4682,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,88,82,83,82,83,85.0,84.1,83.6,82.2,85.0,85.0,Tamil,BA
Student 4683,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,80,88,80,80,88,84.2,83.8,84.7,82.6,83.6,84.7,Maths,Engineering
Student 4684,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,88,80,87,83,88,84.7,84.3,83.5,83.9,85.5,85.5,Social,Commerce
Student 4685,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,81,87,88,81,81,82.4,84.7,86.4,83.1,82.9,86.4,Maths,Engineering
Student 4686,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,85,81,91,80,87,84.9,83.3,91.8,84.0,82.2,91.8,Maths,Engineering
Student 4687,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,85,84,85,88,87,84.4,83.3,84.5,84.0,83.9,84.5,Maths,Engineering
Student 4688,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,82,83,85,80,80,83.2,82.9,82.5,82.8,84.3,84.3,Social,Commerce
Student 4689,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85,83,87,81,84,85.3,84.2,85.7,84.3,84.8,85.7,Maths,Engineering
Student 4690,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,86,84,82,99,87,85.4,83.5,84.6,97.2,85.1,97.2,Science,Medical
Student 4691,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,86,88,88,82,84,83.7,85.7,83.9,82.1,83.5,85.7,English,Arts
Student 4692,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,83,83,87,88,87,82.9,83.5,84.6,84.1,84.3,84.6,Maths,Engineering
Student 4693,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,81,84,82,86,87,84.2,84.6,84.2,83.3,83.7,84.6,English,Arts
Student 4694,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,82,81,85,81,84,84.3,83.9,84.7,82.5,83.6,84.7,Maths,Engineering
Student 4695,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,88,82,82,80,87,83.8,84.3,84.8,83.1,86.4,86.4,Social,Commerce
Student 4696,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83,84,83,87,80,83.8,84.0,83.8,85.1,85.0,85.1,Science,Medical
Student 4697,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84,87,93,83,87,84.3,84.3,91.2,82.7,83.5,91.2,Maths,Engineering
Student 4698,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,80,85,88,82,80,82.8,82.2,83.8,84.3,83.9,84.3,Science,Medical
Student 4699,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,88,80,85,85,85,83.1,84.1,85.1,84.0,84.4,85.1,Maths,Engineering
Student 4700,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,88,88,82,96,84,83.8,83.8,83.1,97.1,83.1,97.1,Science,Medical
Student 4701,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,82,80,81,83,85,84.0,84.2,83.9,84.4,83.6,84.4,Science,Medical
Student 4702,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,82,85,85,82,84,84.4,84.1,83.8,84.5,84.6,84.6,Social,Commerce
Student 4703,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83,88,85,88,84,83.9,84.8,84.5,84.2,85.8,85.8,Social,Commerce
Student 4704,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,87,82,85,84,80,84.1,85.3,83.9,84.3,82.8,85.3,English,Arts
Student 4705,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,83,84,86,87,80,84.1,84.3,85.2,85.9,84.0,85.9,Science,Medical
Student 4706,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,88,81,82,87,87,84.0,83.9,83.2,83.3,83.5,84.0,Tamil,BA
Student 4707,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,87,83,86,83,84,83.8,82.9,82.8,85.7,82.2,85.7,Science,Medical
Student 4708,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,83,88,92,80,87,82.9,83.4,91.6,83.4,84.1,91.6,Maths,Engineering
Student 4709,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,88,85,80,86,87,84.0,83.1,85.6,84.4,84.0,85.6,Maths,Engineering
Student 4710,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,81,81,81,99,87,84.4,83.0,84.1,97.1,84.9,97.1,Science,Medical
Student 4711,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,82,83,81,88,83,83.4,84.6,83.7,84.9,81.9,84.9,Science,Medical
Student 4712,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,80,83,86,82,86,83.7,84.4,84.1,84.8,83.7,84.8,Science,Medical
Student 4713,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,82,81,82,85,83,84.7,83.7,84.0,84.1,83.3,84.7,Tamil,BA
Student 4714,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,82,87,84,80,87,84.0,84.8,82.3,84.3,85.3,85.3,Social,Commerce
Student 4715,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,86,84,87,88,85,83.3,83.8,83.0,84.6,84.1,84.6,Science,Medical
Student 4716,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,87,83,80,87,82,83.7,84.4,83.9,85.4,84.2,85.4,Science,Medical
Student 4717,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,83,81,82,86,88,84.6,83.8,82.4,84.2,83.6,84.6,Tamil,BA
Student 4718,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,87,80,84,85,87,84.0,83.8,83.4,84.4,83.6,84.4,Science,Medical
Student 4719,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,81,81,90,81,87,83.9,83.3,91.4,84.1,83.0,91.4,Maths,Engineering
Student 4720,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,81,83,85,96,82,82.7,83.5,83.5,96.8,85.5,96.8,Science,Medical
Student 4721,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,80,80,84,82,86,84.5,83.0,83.9,83.8,84.2,84.5,Tamil,BA
Student 4722,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,88,85,84,88,88,84.0,84.1,84.2,83.5,85.8,85.8,Social,Commerce
Student 4723,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84,82,80,81,87,84.2,84.1,83.6,84.4,84.0,84.4,Science,Medical
Student 4724,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83,85,86,80,83,83.7,83.4,85.5,85.0,82.4,85.5,Maths,Engineering
Student 4725,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,85,80,80,85,82,84.5,83.5,82.2,83.8,83.3,84.5,Tamil,BA
Student 4726,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,86,81,88,85,81,83.5,83.9,84.6,83.3,84.1,84.6,Maths,Engineering
Student 4727,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,86,83,86,83,81,84.1,84.1,84.3,84.2,82.0,84.3,Maths,Engineering
Student 4728,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,86,80,83,81,83,83.2,84.7,84.8,84.2,83.8,84.8,Maths,Engineering
Student 4729,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,82,83,83,86,83,83.2,83.5,83.8,84.3,84.5,84.5,Social,Commerce
Student 4730,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,83,88,93,98,81,84.5,84.9,91.6,96.7,84.2,96.7,Science,Medical
Student 4731,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,83,86,81,82,84,84.3,84.5,82.2,84.8,82.8,84.8,Science,Medical
Student 4732,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,85,80,85,81,87,84.4,82.6,84.3,85.2,84.5,85.2,Science,Medical
Student 4733,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,80,85,82,85,85,83.4,85.0,82.8,83.6,84.6,85.0,English,Arts
Student 4734,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,86,82,85,86,86,83.8,83.9,84.0,84.1,83.8,84.1,Science,Medical
Student 4735,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,86,87,87,88,86,83.3,83.2,83.3,84.9,84.4,84.9,Science,Medical
Student 4736,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,81,88,83,88,82,83.1,84.5,82.7,83.4,83.5,84.5,English,Arts
Student 4737,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,82,82,86,87,80,84.6,84.7,83.2,84.2,84.5,84.7,English,Arts
Student 4738,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,81,83,82,82,83,84.1,83.8,83.2,82.9,83.7,84.1,Tamil,BA
